molecule_chembl_id,smiles,mechanism_of_action,target_chembl_id,target_name,action_type,max_phase,pref_name,text_rich
CHEMBL2135460,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Vasopressin V1 receptor binding agent,CHEMBL2111456,Vasopressin V1 receptor,BINDING AGENT,4,TERLIPRESSIN,Vasopressin V1 receptor binding agent Target: Vasopressin V1 receptor. Action: BINDING AGENT. Drug: TERLIPRESSIN.
CHEMBL2135460,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Vasopressin V2 receptor binding agent,CHEMBL1790,Vasopressin V2 receptor,BINDING AGENT,4,TERLIPRESSIN,Vasopressin V2 receptor binding agent Target: Vasopressin V2 receptor. Action: BINDING AGENT. Drug: TERLIPRESSIN.
CHEMBL4594273,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1.Cl.Cl,Estrogen receptor alpha degrader,CHEMBL206,Estrogen receptor,DEGRADER,4,ELACESTRANT HYDROCHLORIDE,Estrogen receptor alpha degrader Target: Estrogen receptor. Action: DEGRADER. Drug: ELACESTRANT HYDROCHLORIDE.
CHEMBL5315055,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl.O.O,Mu opioid receptor antagonist,CHEMBL233,Mu-type opioid receptor,ANTAGONIST,4,NALMEFENE HYDROCHLORIDE DIHYDRATE,Mu opioid receptor antagonist Target: Mu-type opioid receptor. Action: ANTAGONIST. Drug: NALMEFENE HYDROCHLORIDE DIHYDRATE.
CHEMBL5315055,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl.O.O,Delta opioid receptor antagonist,CHEMBL236,Delta-type opioid receptor,ANTAGONIST,4,NALMEFENE HYDROCHLORIDE DIHYDRATE,Delta opioid receptor antagonist Target: Delta-type opioid receptor. Action: ANTAGONIST. Drug: NALMEFENE HYDROCHLORIDE DIHYDRATE.
CHEMBL5315055,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl.O.O,Kappa opioid receptor partial agonist,CHEMBL237,Kappa-type opioid receptor,PARTIAL AGONIST,4,NALMEFENE HYDROCHLORIDE DIHYDRATE,Kappa opioid receptor partial agonist Target: Kappa-type opioid receptor. Action: PARTIAL AGONIST. Drug: NALMEFENE HYDROCHLORIDE DIHYDRATE.
CHEMBL3989909,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1.O=P(O)(O)O,PI3-kinase p110-delta subunit inhibitor,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",INHIBITOR,4,LENIOLISIB PHOSPHATE,"PI3-kinase p110-delta subunit inhibitor Target: Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform. Action: INHIBITOR. Drug: LENIOLISIB PHOSPHATE."
CHEMBL4650220,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12.Cl,Calcitonin gene-related peptide type 1 receptor antagonist,CHEMBL3798,Calcitonin gene-related peptide type 1 receptor,ANTAGONIST,4,ZAVEGEPANT HYDROCHLORIDE,Calcitonin gene-related peptide type 1 receptor antagonist Target: Calcitonin gene-related peptide type 1 receptor. Action: ANTAGONIST. Drug: ZAVEGEPANT HYDROCHLORIDE.
CHEMBL4802135,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,SARS coronavirus 3C-like proteinase inhibitor,CHEMBL3927,Replicase polyprotein 1a,INHIBITOR,4,NIRMATRELVIR,SARS coronavirus 3C-like proteinase inhibitor Target: Replicase polyprotein 1a. Action: INHIBITOR. Drug: NIRMATRELVIR.
CHEMBL3989928,CC(=O)[O-].CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](OCC[N+](C)(C)C)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,Candida inhibitor,CHEMBL612867,Candida,INHIBITOR,4,REZAFUNGIN ACETATE,Candida inhibitor Target: Candida. Action: INHIBITOR. Drug: REZAFUNGIN ACETATE.
CHEMBL4297378,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],Beta-lactamase inhibitor,CHEMBL1075159,Beta-lactamase,INHIBITOR,4,DURLOBACTAM SODIUM,Beta-lactamase inhibitor Target: Beta-lactamase. Action: INHIBITOR. Drug: DURLOBACTAM SODIUM.
CHEMBL4802249,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c([N-]S(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O.[Na+],Structural capsid protein inhibitor,CHEMBL2366504,Structural capsid protein,INHIBITOR,4,LENACAPAVIR SODIUM,Structural capsid protein inhibitor Target: Structural capsid protein. Action: INHIBITOR. Drug: LENACAPAVIR SODIUM.
CHEMBL4297378,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],Beta-lactamase inhibitor,CHEMBL5223041,Beta-lactamase,INHIBITOR,4,DURLOBACTAM SODIUM,Beta-lactamase inhibitor Target: Beta-lactamase. Action: INHIBITOR. Drug: DURLOBACTAM SODIUM.
CHEMBL4297378,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],Beta-lactamase inhibitor,CHEMBL5223042,Beta-lactamase,INHIBITOR,4,DURLOBACTAM SODIUM,Beta-lactamase inhibitor Target: Beta-lactamase. Action: INHIBITOR. Drug: DURLOBACTAM SODIUM.
CHEMBL4297378,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],Beta-lactamase inhibitor,CHEMBL5223043,Beta-lactamase,INHIBITOR,4,DURLOBACTAM SODIUM,Beta-lactamase inhibitor Target: Beta-lactamase. Action: INHIBITOR. Drug: DURLOBACTAM SODIUM.
CHEMBL3578202,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,Diagnostic agent,,,,4,GOZETOTIDE,Diagnostic agent Drug: GOZETOTIDE.
CHEMBL4594411,[129Xe],MRI contrast agent,,,,4,"XENON XE-129, HYPERPOLARIZED","MRI contrast agent Drug: XENON XE-129, HYPERPOLARIZED."
CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Dihydrofolate reductase inhibitor,CHEMBL202,Dihydrofolate reductase,INHIBITOR,4,PEMETREXED,Dihydrofolate reductase inhibitor Target: Dihydrofolate reductase. Action: INHIBITOR. Drug: PEMETREXED.
CHEMBL2348780,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,Glucocorticoid receptor agonist,CHEMBL2034,Glucocorticoid receptor,AGONIST,4,VAMOROLONE,Glucocorticoid receptor agonist Target: Glucocorticoid receptor. Action: AGONIST. Drug: VAMOROLONE.
CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Thymidylate synthase inhibitor,CHEMBL1952,Thymidylate synthase,INHIBITOR,4,PEMETREXED,Thymidylate synthase inhibitor Target: Thymidylate synthase. Action: INHIBITOR. Drug: PEMETREXED.
CHEMBL2348780,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,Mineralocorticoid receptor antagonist,CHEMBL1994,Mineralocorticoid receptor,ANTAGONIST,4,VAMOROLONE,Mineralocorticoid receptor antagonist Target: Mineralocorticoid receptor. Action: ANTAGONIST. Drug: VAMOROLONE.
CHEMBL6067988,C#CCN[C@@H]1CCc2ccccc21.C#CCN[C@@H]1CCc2ccccc21.O=C(O)[C@H](O)[C@@H](O)C(=O)O,Monoamine oxidase B inhibitor,CHEMBL2039,Amine oxidase [flavin-containing] B,INHIBITOR,4,RASAGILINE TARTRATE,Monoamine oxidase B inhibitor Target: Amine oxidase [flavin-containing] B. Action: INHIBITOR. Drug: RASAGILINE TARTRATE.
CHEMBL5315050,CC(=O)O.CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,Oxytocin receptor antagonist,CHEMBL2049,Oxytocin receptor,ANTAGONIST,4,ATOSIBAN ACETATE,Oxytocin receptor antagonist Target: Oxytocin receptor. Action: ANTAGONIST. Drug: ATOSIBAN ACETATE.
CHEMBL3989933,N=C(N)NCCC[C@@H](N)C(=O)O.O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,Sphingosine 1-phosphate receptor Edg-6 modulator,CHEMBL3230,Sphingosine 1-phosphate receptor 4,MODULATOR,4,ETRASIMOD ARGININE,Sphingosine 1-phosphate receptor Edg-6 modulator Target: Sphingosine 1-phosphate receptor 4. Action: MODULATOR. Drug: ETRASIMOD ARGININE.
CHEMBL5314649,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C.Cc1ccc(S(=O)(=O)O)cc1,Tyrosine-protein kinase JAK3 inhibitor,CHEMBL2148,Tyrosine-protein kinase JAK3,INHIBITOR,4,RITLECITINIB TOSYLATE,Tyrosine-protein kinase JAK3 inhibitor Target: Tyrosine-protein kinase JAK3. Action: INHIBITOR. Drug: RITLECITINIB TOSYLATE.
CHEMBL5315049,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C\C(=O)O,Dipeptidyl peptidase IV inhibitor,CHEMBL284,Dipeptidyl peptidase 4,INHIBITOR,4,SITAGLIPTIN FUMARATE,Dipeptidyl peptidase IV inhibitor Target: Dipeptidyl peptidase 4. Action: INHIBITOR. Drug: SITAGLIPTIN FUMARATE.
CHEMBL3989933,N=C(N)NCCC[C@@H](N)C(=O)O.O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,Sphingosine 1-phosphate receptor Edg-1 modulator,CHEMBL4333,Sphingosine 1-phosphate receptor 1,MODULATOR,4,ETRASIMOD ARGININE,Sphingosine 1-phosphate receptor Edg-1 modulator Target: Sphingosine 1-phosphate receptor 1. Action: MODULATOR. Drug: ETRASIMOD ARGININE.
CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,Nerve growth factor receptor Trk-A inhibitor,CHEMBL2815,High affinity nerve growth factor receptor,INHIBITOR,4,REPOTRECTINIB,Nerve growth factor receptor Trk-A inhibitor Target: High affinity nerve growth factor receptor. Action: INHIBITOR. Drug: REPOTRECTINIB.
CHEMBL3989933,N=C(N)NCCC[C@@H](N)C(=O)O.O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,Sphingosine 1-phosphate receptor Edg-8 modulator,CHEMBL2274,Sphingosine 1-phosphate receptor 5,MODULATOR,4,ETRASIMOD ARGININE,Sphingosine 1-phosphate receptor Edg-8 modulator Target: Sphingosine 1-phosphate receptor 5. Action: MODULATOR. Drug: ETRASIMOD ARGININE.
CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,GAR transformylase inhibitor,CHEMBL3972,Trifunctional purine biosynthetic protein adenosine-3,INHIBITOR,4,PEMETREXED,GAR transformylase inhibitor Target: Trifunctional purine biosynthetic protein adenosine-3. Action: INHIBITOR. Drug: PEMETREXED.
CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,Neurotrophic tyrosine kinase receptor type 2 inhibitor,CHEMBL4898,BDNF/NT-3 growth factors receptor,INHIBITOR,4,REPOTRECTINIB,Neurotrophic tyrosine kinase receptor type 2 inhibitor Target: BDNF/NT-3 growth factors receptor. Action: INHIBITOR. Drug: REPOTRECTINIB.
CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,Proto-oncogene tyrosine-protein kinase ROS inhibitor,CHEMBL5568,Proto-oncogene tyrosine-protein kinase ROS,INHIBITOR,4,REPOTRECTINIB,Proto-oncogene tyrosine-protein kinase ROS inhibitor Target: Proto-oncogene tyrosine-protein kinase ROS. Action: INHIBITOR. Drug: REPOTRECTINIB.
CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,NT-3 growth factor receptor inhibitor,CHEMBL5608,NT-3 growth factor receptor,INHIBITOR,4,REPOTRECTINIB,NT-3 growth factor receptor inhibitor Target: NT-3 growth factor receptor. Action: INHIBITOR. Drug: REPOTRECTINIB.
CHEMBL6067998,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,Estrogen receptor modulator,CHEMBL2093866,Estrogen receptor,MODULATOR,4,LASOFOXIFENE TARTRATE,Estrogen receptor modulator Target: Estrogen receptor. Action: MODULATOR. Drug: LASOFOXIFENE TARTRATE.
CHEMBL3707243,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.Cc1ccc(S(=O)(=O)[O-])cc1.O,Muscarinic acetylcholine receptor inhibitor,CHEMBL2094109,Muscarinic acetylcholine receptor,INHIBITOR,4,GLYCOPYRRONIUM TOSYLATE,Muscarinic acetylcholine receptor inhibitor Target: Muscarinic acetylcholine receptor. Action: INHIBITOR. Drug: GLYCOPYRRONIUM TOSYLATE.
CHEMBL5315056,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl.O.O,Opioid receptors; mu/kappa/delta antagonist,CHEMBL2095181,Opioid receptors; mu/kappa/delta,ANTAGONIST,4,NALOXONE HYDROCHLORIDE DIHYDRATE,Opioid receptors; mu/kappa/delta antagonist Target: Opioid receptors; mu/kappa/delta. Action: ANTAGONIST. Drug: NALOXONE HYDROCHLORIDE DIHYDRATE.
CHEMBL455186,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,DNA cross-linking agent,CHEMBL2311221,DNA,CROSS-LINKING AGENT,4,TREOSULFAN,DNA cross-linking agent Target: DNA. Action: CROSS-LINKING AGENT. Drug: TREOSULFAN.
CHEMBL5314649,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C.Cc1ccc(S(=O)(=O)O)cc1,TEC family kinase inhibitor,CHEMBL4296642,TEC family kinase,INHIBITOR,4,RITLECITINIB TOSYLATE,TEC family kinase inhibitor Target: TEC family kinase. Action: INHIBITOR. Drug: RITLECITINIB TOSYLATE.
CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,CD74-ROS1 inhibitor,CHEMBL4680046,CD74-ROS1,INHIBITOR,4,REPOTRECTINIB,CD74-ROS1 inhibitor Target: CD74-ROS1. Action: INHIBITOR. Drug: REPOTRECTINIB.
CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,ROS1-SDC4 inhibitor,CHEMBL5303568,ROS1-SDC4,INHIBITOR,4,REPOTRECTINIB,ROS1-SDC4 inhibitor Target: ROS1-SDC4. Action: INHIBITOR. Drug: REPOTRECTINIB.
CHEMBL2105420,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,Cell wall disrupting agent,CHEMBL5303716,Cell wall,DISRUPTING AGENT,4,TAUROLIDINE,Cell wall disrupting agent Target: Cell wall. Action: DISRUPTING AGENT. Drug: TAUROLIDINE.
CHEMBL3707310,Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F,Ectoparasiticide,,,,4,LOTILANER,Ectoparasiticide Drug: LOTILANER.
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,Envelope phospholipase OPG057 inhibitor,CHEMBL5308522,Envelope phospholipase OPG057,INHIBITOR,4,TECOVIRIMAT,Envelope phospholipase OPG057 inhibitor Target: Envelope phospholipase OPG057. Action: INHIBITOR. Drug: TECOVIRIMAT.
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,Tyrosine-protein kinase JAK2 inhibitor,CHEMBL2971,Tyrosine-protein kinase JAK2,INHIBITOR,4,FILGOTINIB,Tyrosine-protein kinase JAK2 inhibitor Target: Tyrosine-protein kinase JAK2. Action: INHIBITOR. Drug: FILGOTINIB.
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,Tyrosine-protein kinase TYK2 inhibitor,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,INHIBITOR,4,FILGOTINIB,Tyrosine-protein kinase TYK2 inhibitor Target: Non-receptor tyrosine-protein kinase TYK2. Action: INHIBITOR. Drug: FILGOTINIB.
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,Tyrosine-protein kinase JAK3 inhibitor,CHEMBL2148,Tyrosine-protein kinase JAK3,INHIBITOR,4,FILGOTINIB,Tyrosine-protein kinase JAK3 inhibitor Target: Tyrosine-protein kinase JAK3. Action: INHIBITOR. Drug: FILGOTINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Macrophage colony stimulating factor receptor inhibitor,CHEMBL1844,Macrophage colony-stimulating factor 1 receptor,INHIBITOR,4,SUNITINIB,Macrophage colony stimulating factor receptor inhibitor Target: Macrophage colony-stimulating factor 1 receptor. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Vascular endothelial growth factor receptor 2 inhibitor,CHEMBL279,Vascular endothelial growth factor receptor 2,INHIBITOR,4,SUNITINIB,Vascular endothelial growth factor receptor 2 inhibitor Target: Vascular endothelial growth factor receptor 2. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Stem cell growth factor receptor inhibitor,CHEMBL1936,Mast/stem cell growth factor receptor Kit,INHIBITOR,4,SUNITINIB,Stem cell growth factor receptor inhibitor Target: Mast/stem cell growth factor receptor Kit. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Platelet-derived growth factor receptor beta inhibitor,CHEMBL1913,Platelet-derived growth factor receptor beta,INHIBITOR,4,SUNITINIB,Platelet-derived growth factor receptor beta inhibitor Target: Platelet-derived growth factor receptor beta. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Platelet-derived growth factor receptor alpha inhibitor,CHEMBL2007,Platelet-derived growth factor receptor alpha,INHIBITOR,4,SUNITINIB,Platelet-derived growth factor receptor alpha inhibitor Target: Platelet-derived growth factor receptor alpha. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Vascular endothelial growth factor receptor 1 inhibitor,CHEMBL1868,Vascular endothelial growth factor receptor 1,INHIBITOR,4,SUNITINIB,Vascular endothelial growth factor receptor 1 inhibitor Target: Vascular endothelial growth factor receptor 1. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Vascular endothelial growth factor receptor 3 inhibitor,CHEMBL1955,Vascular endothelial growth factor receptor 3,INHIBITOR,4,SUNITINIB,Vascular endothelial growth factor receptor 3 inhibitor Target: Vascular endothelial growth factor receptor 3. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,INHIBITOR,4,SUNITINIB,Tyrosine-protein kinase receptor FLT3 inhibitor Target: Receptor-type tyrosine-protein kinase FLT3. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Tyrosine-protein kinase receptor RET inhibitor,CHEMBL2041,Proto-oncogene tyrosine-protein kinase receptor Ret,INHIBITOR,4,SUNITINIB,Tyrosine-protein kinase receptor RET inhibitor Target: Proto-oncogene tyrosine-protein kinase receptor Ret. Action: INHIBITOR. Drug: SUNITINIB.
CHEMBL2105629,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,Tubulin inhibitor,CHEMBL2095182,Tubulin,INHIBITOR,4,VINFLUNINE DITARTRATE,Tubulin inhibitor Target: Tubulin. Action: INHIBITOR. Drug: VINFLUNINE DITARTRATE.
CHEMBL1234886,O=O,Essential for cellular homeostasis,,,,4,OXYGEN,Essential for cellular homeostasis Drug: OXYGEN.
CHEMBL1951095,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,Bacterial 70S ribosome inhibitor,CHEMBL2363135,Bacterial 70S ribosome,INHIBITOR,4,ERAVACYCLINE,Bacterial 70S ribosome inhibitor Target: Bacterial 70S ribosome. Action: INHIBITOR. Drug: ERAVACYCLINE.
CHEMBL1200778,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,DNA topoisomerase II inhibitor,CHEMBL2094255,DNA topoisomerase II,INHIBITOR,4,DEXRAZOXANE HYDROCHLORIDE,DNA topoisomerase II inhibitor Target: DNA topoisomerase II. Action: INHIBITOR. Drug: DEXRAZOXANE HYDROCHLORIDE.
CHEMBL1200778,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,Iron chelating agent,CHEMBL2363058,Iron,CHELATING AGENT,4,DEXRAZOXANE HYDROCHLORIDE,Iron chelating agent Target: Iron. Action: CHELATING AGENT. Drug: DEXRAZOXANE HYDROCHLORIDE.
CHEMBL561157,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)[O-])c3C[C@H]2C[C@H]1O.[Na+],Prostanoid IP receptor agonist,CHEMBL1995,Prostacyclin receptor,AGONIST,4,TREPROSTINIL SODIUM,Prostanoid IP receptor agonist Target: Prostacyclin receptor. Action: AGONIST. Drug: TREPROSTINIL SODIUM.
CHEMBL3545183,CC(=O)N[C@H](CSSC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(N)=O.Cl,Calcium sensing receptor agonist,CHEMBL1878,Extracellular calcium-sensing receptor,AGONIST,4,ETELCALCETIDE HYDROCHLORIDE,Calcium sensing receptor agonist Target: Extracellular calcium-sensing receptor. Action: AGONIST. Drug: ETELCALCETIDE HYDROCHLORIDE.
CHEMBL3833340,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O.NCCCC[C@H](N)C(=O)O,Bacterial penicillin-binding protein inhibitor,CHEMBL2354204,Bacterial penicillin-binding protein,INHIBITOR,4,AZTREONAM LYSINE,Bacterial penicillin-binding protein inhibitor Target: Bacterial penicillin-binding protein. Action: INHIBITOR. Drug: AZTREONAM LYSINE.
CHEMBL4298167,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,Tyrosine-protein kinase JAK1 inhibitor,CHEMBL2835,Tyrosine-protein kinase JAK1,INHIBITOR,4,FILGOTINIB MALEATE,Tyrosine-protein kinase JAK1 inhibitor Target: Tyrosine-protein kinase JAK1. Action: INHIBITOR. Drug: FILGOTINIB MALEATE.
CHEMBL4298167,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,Tyrosine-protein kinase JAK3 inhibitor,CHEMBL2148,Tyrosine-protein kinase JAK3,INHIBITOR,4,FILGOTINIB MALEATE,Tyrosine-protein kinase JAK3 inhibitor Target: Tyrosine-protein kinase JAK3. Action: INHIBITOR. Drug: FILGOTINIB MALEATE.
